timestamp,block,token,spread,profit
2025-05-23T11:46:40.767Z,22545360,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T11:46:52.400Z,22545361,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T11:47:04.471Z,22545362,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T11:47:16.482Z,22545363,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T11:47:28.846Z,22545364,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T11:47:44.506Z,22545365,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T11:47:52.865Z,22545366,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T11:48:04.577Z,22545367,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T11:48:12.934Z,22545368,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T11:48:28.629Z,22545369,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T11:48:40.714Z,22545370,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T11:48:52.760Z,22545371,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T11:49:04.662Z,22545372,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T11:49:17.076Z,22545373,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T11:49:24.740Z,22545374,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T11:49:40.776Z,22545375,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T11:49:52.793Z,22545376,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T11:50:04.814Z,22545377,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T11:50:16.817Z,22545378,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T11:50:29.213Z,22545379,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T11:50:40.872Z,22545380,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T11:50:53.245Z,22545381,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T11:51:04.883Z,22545382,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T11:51:12.924Z,22545383,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T11:51:29.047Z,22545384,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T11:51:40.964Z,22545385,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T11:51:49.034Z,22545386,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T11:52:05.024Z,22545387,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T11:52:17.172Z,22545388,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T11:52:29.098Z,22545389,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T11:52:37.497Z,22545390,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T11:52:53.119Z,22545391,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T11:53:01.131Z,22545392,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T11:53:17.208Z,22545393,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T11:53:25.192Z,22545394,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T11:53:41.200Z,22545395,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T11:53:53.566Z,22545396,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T11:54:05.264Z,22545397,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T11:54:13.260Z,22545398,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T11:54:25.679Z,22545399,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T11:54:37.670Z,22545400,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T11:54:53.808Z,22545401,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T11:55:05.742Z,22545402,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T11:55:13.373Z,22545403,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T11:55:25.390Z,22545404,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T11:55:41.418Z,22545405,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T11:55:49.798Z,22545406,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T11:56:01.489Z,22545407,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T11:56:13.487Z,22545408,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T11:56:25.520Z,22545409,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T11:56:37.517Z,22545410,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T11:56:49.550Z,22545411,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T11:57:05.645Z,22545412,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T11:57:25.597Z,22545413,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T11:57:41.620Z,22545414,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T11:57:49.663Z,22545415,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T11:58:01.663Z,22545416,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T11:58:13.732Z,22545417,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T11:58:25.730Z,22545418,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T11:58:37.785Z,22545419,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T11:58:50.140Z,22545420,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T11:59:05.829Z,22545421,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T11:59:14.170Z,22545422,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T11:59:25.844Z,22545423,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T11:59:41.881Z,22545424,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T11:59:50.256Z,22545425,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:00:01.990Z,22545426,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:00:13.939Z,22545427,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:00:29.958Z,22545428,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:00:37.989Z,22545429,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:00:50.028Z,22545430,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:01:06.434Z,22545431,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:01:14.035Z,22545432,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:01:26.076Z,22545433,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:01:38.128Z,22545434,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:01:50.200Z,22545435,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:02:02.176Z,22545436,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:02:14.176Z,22545437,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:02:26.611Z,22545438,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:02:38.234Z,22545439,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:02:50.703Z,22545440,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:03:02.669Z,22545441,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:03:14.332Z,22545442,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:03:26.304Z,22545443,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:03:38.350Z,22545444,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:03:50.391Z,22545445,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:04:02.819Z,22545446,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:04:14.481Z,22545447,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:04:26.800Z,22545448,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:04:38.501Z,22545449,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:04:50.500Z,22545450,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:05:02.529Z,22545451,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:05:14.595Z,22545452,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:05:26.586Z,22545453,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:05:38.679Z,22545454,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:05:50.653Z,22545455,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:06:02.751Z,22545456,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:06:14.678Z,22545457,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:06:26.768Z,22545458,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:06:38.792Z,22545459,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:07:02.778Z,22545460,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:07:15.335Z,22545461,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:07:26.838Z,22545462,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:07:38.821Z,22545463,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:07:50.896Z,22545464,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:08:02.900Z,22545465,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:08:14.896Z,22545466,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:08:26.914Z,22545467,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:08:38.960Z,22545468,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:08:50.993Z,22545469,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:09:15.018Z,22545470,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:09:27.047Z,22545471,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:09:39.040Z,22545472,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:09:51.478Z,22545473,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:10:03.074Z,22545474,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:10:15.090Z,22545475,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:10:27.110Z,22545476,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:10:39.135Z,22545477,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:10:51.519Z,22545478,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:11:03.171Z,22545479,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:11:15.266Z,22545480,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:11:27.225Z,22545481,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:11:39.221Z,22545482,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:11:51.219Z,22545483,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:12:03.299Z,22545484,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:12:15.296Z,22545485,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:12:27.355Z,22545486,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:12:39.354Z,22545487,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:12:51.390Z,22545488,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:13:03.421Z,22545489,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:13:19.444Z,22545490,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:13:27.440Z,22545491,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:13:39.465Z,22545492,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:13:51.481Z,22545493,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:14:03.530Z,22545494,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:14:15.928Z,22545495,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:14:27.559Z,22545496,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:14:39.592Z,22545497,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:14:51.631Z,22545498,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:15:03.642Z,22545499,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:15:15.656Z,22545500,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:15:27.641Z,22545501,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:15:39.709Z,22545502,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:15:51.721Z,22545503,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:16:04.089Z,22545504,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:16:15.768Z,22545505,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:16:27.794Z,22545506,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:16:40.150Z,22545507,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:16:51.833Z,22545508,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:17:03.874Z,22545509,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:17:15.979Z,22545510,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:17:28.267Z,22545511,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:17:39.976Z,22545512,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:17:51.967Z,22545513,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:18:03.992Z,22545514,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:18:16.417Z,22545515,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:18:28.039Z,22545516,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:18:40.081Z,22545517,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:18:52.080Z,22545518,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:19:04.423Z,22545519,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:19:16.116Z,22545520,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:19:28.262Z,22545521,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:19:44.171Z,22545522,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:19:52.555Z,22545523,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:20:04.202Z,22545524,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:20:16.643Z,22545525,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:20:28.262Z,22545526,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:20:36.312Z,22545527,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:20:52.311Z,22545528,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:21:00.329Z,22545529,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:21:16.391Z,22545530,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:21:28.392Z,22545531,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:21:40.784Z,22545532,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:21:52.726Z,22545533,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:22:04.476Z,22545534,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:22:16.488Z,22545535,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:22:28.549Z,22545536,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:22:40.885Z,22545537,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:22:52.524Z,22545538,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:23:04.689Z,22545539,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:23:16.603Z,22545540,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:23:28.920Z,22545541,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:23:40.654Z,22545542,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:23:53.035Z,22545543,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:24:00.705Z,22545544,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:24:16.777Z,22545545,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:24:28.783Z,22545546,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:24:36.793Z,22545547,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:24:52.882Z,22545548,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:25:04.865Z,22545549,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:25:13.297Z,22545550,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:25:24.893Z,22545551,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:25:41.247Z,22545552,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:25:48.939Z,22545553,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:26:04.997Z,22545554,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:26:12.982Z,22545555,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:26:29.041Z,22545556,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:26:41.090Z,22545557,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:26:53.037Z,22545558,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:27:05.069Z,22545559,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:27:17.067Z,22545560,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:27:25.096Z,22545561,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:27:37.113Z,22545562,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:27:53.166Z,22545563,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:28:01.136Z,22545564,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:28:13.159Z,22545565,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:28:25.139Z,22545566,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:28:37.597Z,22545567,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:28:53.572Z,22545568,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:29:01.254Z,22545569,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:29:13.208Z,22545570,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:29:25.231Z,22545571,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:29:37.601Z,22545572,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:29:49.289Z,22545573,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:30:05.293Z,22545574,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:30:17.335Z,22545575,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:30:25.356Z,22545576,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
2025-05-23T12:30:37.752Z,22545577,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.2,0.05
